Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2/14/2020 16:00:00,81.24,2/14/2020 16:00:00,185.35,2/14/2020 16:00:00,2134.87,2/14/2020 16:00:00,214.18,2/14/2020 16:00:00,160.01,2/14/2020 16:00:00,1518.73,2/14/2020 16:00:00,1520.74,8/5/2020 15:00:00,4557.5,2/14/2020 16:00:00,150.13,2/14/2020 16:00:00,137.46
2/18/2020 16:00:00,79.75,2/18/2020 16:00:00,187.23,2/18/2020 16:00:00,2155.67,2/18/2020 16:00:00,217.8,2/18/2020 16:00:00,171.68,2/18/2020 16:00:00,1519.44,2/18/2020 16:00:00,1519.67,8/6/2020 15:00:00,4560,2/18/2020 16:00:00,149.14,2/18/2020 16:00:00,135.64
2/19/2020 16:00:00,80.91,2/19/2020 16:00:00,187.28,2/19/2020 16:00:00,2170.22,2/19/2020 16:00:00,217.49,2/19/2020 16:00:00,183.48,2/19/2020 16:00:00,1524.87,2/19/2020 16:00:00,1526.69,8/7/2020 15:00:00,4700,2/19/2020 16:00:00,148.94,2/19/2020 16:00:00,137.49
2/20/2020 16:00:00,80.08,2/20/2020 16:00:00,184.42,2/20/2020 16:00:00,2153.1,2/20/2020 16:00:00,214.58,2/20/2020 16:00:00,179.88,2/20/2020 16:00:00,1516.99,2/20/2020 16:00:00,1518.15,8/10/2020 15:00:00,4799.98,2/20/2020 16:00:00,148.37,2/20/2020 16:00:00,137.49
2/21/2020 16:00:00,78.26,2/21/2020 16:00:00,178.59,2/21/2020 16:00:00,2095.97,2/21/2020 16:00:00,210.18,2/21/2020 16:00:00,180.2,2/21/2020 16:00:00,1483.46,2/21/2020 16:00:00,1485.11,8/11/2020 15:00:00,4765.28,2/21/2020 16:00:00,149.93,2/21/2020 16:00:00,135.81
2/24/2020 16:00:00,74.55,2/24/2020 16:00:00,170.89,2/24/2020 16:00:00,2009.29,2/24/2020 16:00:00,200.72,2/24/2020 16:00:00,166.76,2/24/2020 16:00:00,1419.86,2/24/2020 16:00:00,1421.59,8/12/2020 15:00:00,4769.99,2/24/2020 16:00:00,145.91,2/24/2020 16:00:00,132.16
2/25/2020 16:00:00,72.02,2/25/2020 16:00:00,168.07,2/25/2020 16:00:00,1972.74,2/25/2020 16:00:00,196.77,2/25/2020 16:00:00,159.98,2/25/2020 16:00:00,1386.32,2/25/2020 16:00:00,1388.45,8/13/2020 15:00:00,4668,2/25/2020 16:00:00,144.65,2/25/2020 16:00:00,126.26
2/26/2020 16:00:00,73.16,2/26/2020 16:00:00,170.17,2/26/2020 16:00:00,1979.59,2/26/2020 16:00:00,197.2,2/26/2020 16:00:00,155.76,2/26/2020 16:00:00,1390.47,2/26/2020 16:00:00,1393.18,8/14/2020 15:00:00,4628,2/26/2020 16:00:00,143.68,2/26/2020 16:00:00,126.64
2/27/2020 16:00:00,68.38,2/27/2020 16:00:00,158.18,2/27/2020 16:00:00,1884.3,2/27/2020 16:00:00,189.75,2/27/2020 16:00:00,135.8,2/27/2020 16:00:00,1314.95,2/27/2020 16:00:00,1318.09,8/17/2020 15:00:00,4583,2/27/2020 16:00:00,139.12,2/27/2020 16:00:00,121.37
2/28/2020 16:00:00,68.34,2/28/2020 16:00:00,162.01,2/28/2020 16:00:00,1883.75,2/28/2020 16:00:00,192.47,2/28/2020 16:00:00,133.6,2/28/2020 16:00:00,1339.25,2/28/2020 16:00:00,1339.33,8/18/2020 15:00:00,4620,2/28/2020 16:00:00,134.48,2/28/2020 16:00:00,116.11
3/2/2020 16:00:00,74.7,3/2/2020 16:00:00,172.79,3/2/2020 16:00:00,1953.95,3/2/2020 16:00:00,196.44,3/2/2020 16:00:00,148.72,3/2/2020 16:00:00,1386.32,3/2/2020 16:00:00,1389.11,8/19/2020 15:00:00,4586.5,3/2/2020 16:00:00,140.02,3/2/2020 16:00:00,121.52
3/3/2020 16:00:00,72.33,3/3/2020 16:00:00,164.51,3/3/2020 16:00:00,1908.99,3/3/2020 16:00:00,185.89,3/3/2020 16:00:00,149.1,3/3/2020 16:00:00,1337.72,3/3/2020 16:00:00,1341.39,8/20/2020 15:00:00,4556,3/3/2020 16:00:00,135.59,3/3/2020 16:00:00,116.96
3/4/2020 16:00:00,75.69,3/4/2020 16:00:00,170.55,3/4/2020 16:00:00,1975.83,3/4/2020 16:00:00,191.76,3/4/2020 16:00:00,149.9,3/4/2020 16:00:00,1381.6,3/4/2020 16:00:00,1386.52,8/21/2020 15:00:00,4556.01,3/4/2020 16:00:00,143.48,3/4/2020 16:00:00,119.85
3/5/2020 16:00:00,73.23,3/5/2020 16:00:00,166.27,3/5/2020 16:00:00,1924.03,3/5/2020 16:00:00,185.17,3/5/2020 16:00:00,144.91,3/5/2020 16:00:00,1314.76,3/5/2020 16:00:00,1319.04,8/24/2020 15:00:00,4660.01,3/5/2020 16:00:00,142.01,3/5/2020 16:00:00,113.97
3/6/2020 16:00:00,72.26,3/6/2020 16:00:00,161.57,3/6/2020 16:00:00,1901.09,3/6/2020 16:00:00,181.09,3/6/2020 16:00:00,140.7,3/6/2020 16:00:00,1295.74,3/6/2020 16:00:00,1298.41,8/25/2020 15:00:00,4688.54,3/6/2020 16:00:00,142.03,3/6/2020 16:00:00,108.08
3/9/2020 16:00:00,66.54,3/9/2020 16:00:00,150.62,3/9/2020 16:00:00,1800.61,3/9/2020 16:00:00,169.5,3/9/2020 16:00:00,121.6,3/9/2020 16:00:00,1215.79,3/9/2020 16:00:00,1215.56,8/26/2020 15:00:00,4707.27,3/9/2020 16:00:00,136.44,3/9/2020 16:00:00,93.44
3/10/2020 16:00:00,71.33,3/10/2020 16:00:00,160.92,3/10/2020 16:00:00,1891.82,3/10/2020 16:00:00,178.19,3/10/2020 16:00:00,129.07,3/10/2020 16:00:00,1275.17,3/10/2020 16:00:00,1280.39,8/27/2020 15:00:00,4820.67,3/10/2020 16:00:00,141.64,3/10/2020 16:00:00,100.7
3/11/2020 16:00:00,68.86,3/11/2020 16:00:00,153.63,3/11/2020 16:00:00,1820.86,3/11/2020 16:00:00,170.24,3/11/2020 16:00:00,126.85,3/11/2020 16:00:00,1210.9,3/11/2020 16:00:00,1215.41,8/28/2020 15:00:00,4755,3/11/2020 16:00:00,131.8,3/11/2020 16:00:00,95.96
3/12/2020 16:00:00,62.06,3/12/2020 16:00:00,139.06,3/12/2020 16:00:00,1676.61,3/12/2020 16:00:00,154.47,3/12/2020 16:00:00,112.11,3/12/2020 16:00:00,1111.55,3/12/2020 16:00:00,1114.91,8/31/2020 15:00:00,4780.7,3/12/2020 16:00:00,125.41,3/12/2020 16:00:00,88.05
3/13/2020 16:00:00,69.49,3/13/2020 16:00:00,158.83,3/13/2020 16:00:00,1785,3/13/2020 16:00:00,170.28,3/13/2020 16:00:00,109.32,3/13/2020 16:00:00,1214.27,3/13/2020 16:00:00,1219.73,9/1/2020 15:00:00,4728,3/13/2020 16:00:00,134.29,3/13/2020 16:00:00,103.91
3/16/2020 16:00:00,60.55,3/16/2020 16:00:00,135.42,3/16/2020 16:00:00,1689.15,3/16/2020 16:00:00,146.01,3/16/2020 16:00:00,89.01,3/16/2020 16:00:00,1073,3/16/2020 16:00:00,1084.33,9/2/2020 15:00:00,4818,3/16/2020 16:00:00,127.13,3/16/2020 16:00:00,88.36
3/17/2020 16:00:00,63.22,3/17/2020 16:00:00,146.57,3/17/2020 16:00:00,1807.84,3/17/2020 16:00:00,149.42,3/17/2020 16:00:00,86.04,3/17/2020 16:00:00,1118.06,3/17/2020 16:00:00,1119.8,9/3/2020 15:00:00,4723.5,3/17/2020 16:00:00,136.59,3/17/2020 16:00:00,93.76
3/18/2020 16:00:00,61.67,3/18/2020 16:00:00,140.4,3/18/2020 16:00:00,1830,3/18/2020 16:00:00,146.96,3/18/2020 16:00:00,72.24,3/18/2020 16:00:00,1091.19,3/18/2020 16:00:00,1096.8,9/4/2020 15:00:00,4690.01,3/18/2020 16:00:00,134.96,3/18/2020 16:00:00,83.89
3/19/2020 16:00:00,61.2,3/19/2020 16:00:00,142.71,3/19/2020 16:00:00,1880.93,3/19/2020 16:00:00,153.13,3/19/2020 16:00:00,85.53,3/19/2020 16:00:00,1111.67,3/19/2020 16:00:00,1115.29,9/7/2020 15:00:00,4730,3/19/2020 16:00:00,127.05,3/19/2020 16:00:00,85.3
3/20/2020 16:00:00,57.31,3/20/2020 16:00:00,137.35,3/20/2020 16:00:00,1846.09,3/20/2020 16:00:00,149.73,3/20/2020 16:00:00,85.51,3/20/2020 16:00:00,1068.21,3/20/2020 16:00:00,1072.32,9/8/2020 15:00:00,4760,3/20/2020 16:00:00,119.89,3/20/2020 16:00:00,83.5
3/23/2020 16:00:00,56.09,3/23/2020 16:00:00,135.98,3/23/2020 16:00:00,1902.83,3/23/2020 16:00:00,148.1,3/23/2020 16:00:00,86.86,3/23/2020 16:00:00,1054.13,3/23/2020 16:00:00,1056.62,9/9/2020 15:00:00,4750,3/23/2020 16:00:00,111.14,3/23/2020 16:00:00,79.03
3/24/2020 16:00:00,61.72,3/24/2020 16:00:00,148.34,3/24/2020 16:00:00,1940.1,3/24/2020 16:00:00,160.98,3/24/2020 16:00:00,101,3/24/2020 16:00:00,1130.01,3/24/2020 16:00:00,1134.46,9/10/2020 15:00:00,4685.04,3/24/2020 16:00:00,119.18,3/24/2020 16:00:00,88.43
3/25/2020 16:00:00,61.38,3/25/2020 16:00:00,146.92,3/25/2020 16:00:00,1885.84,3/25/2020 16:00:00,156.21,3/25/2020 16:00:00,107.85,3/25/2020 16:00:00,1101.62,3/25/2020 16:00:00,1102.49,9/11/2020 15:00:00,4638.05,3/25/2020 16:00:00,119.4,3/25/2020 16:00:00,91.73
3/26/2020 16:00:00,64.61,3/26/2020 16:00:00,156.11,3/26/2020 16:00:00,1955.49,3/26/2020 16:00:00,163.34,3/26/2020 16:00:00,105.63,3/26/2020 16:00:00,1162.92,3/26/2020 16:00:00,1161.75,9/14/2020 15:00:00,4662.84,3/26/2020 16:00:00,126.57,3/26/2020 16:00:00,98.12
3/27/2020 16:00:00,61.94,3/27/2020 16:00:00,149.7,3/27/2020 16:00:00,1900.1,3/27/2020 16:00:00,156.79,3/27/2020 16:00:00,102.87,3/27/2020 16:00:00,1110.26,3/27/2020 16:00:00,1110.71,9/15/2020 15:00:00,4610,3/27/2020 16:00:00,123.16,3/27/2020 16:00:00,91.13
3/30/2020 16:00:00,63.7,3/30/2020 16:00:00,160.23,3/30/2020 16:00:00,1963.95,3/30/2020 16:00:00,165.95,3/30/2020 16:00:00,100.43,3/30/2020 16:00:00,1146.31,3/30/2020 16:00:00,1146.82,9/17/2020 15:00:00,4574.8,3/30/2020 16:00:00,133.01,3/30/2020 16:00:00,93.5
3/31/2020 16:00:00,63.57,3/31/2020 16:00:00,157.71,3/31/2020 16:00:00,1949.72,3/31/2020 16:00:00,166.8,3/31/2020 16:00:00,104.8,3/31/2020 16:00:00,1161.95,3/31/2020 16:00:00,1162.81,9/18/2020 15:00:00,4626.53,3/31/2020 16:00:00,131.13,3/31/2020 16:00:00,90.03
4/1/2020 16:00:00,60.23,4/1/2020 16:00:00,152.11,4/1/2020 16:00:00,1907.7,4/1/2020 16:00:00,159.6,4/1/2020 16:00:00,96.31,4/1/2020 16:00:00,1102.1,4/1/2020 16:00:00,1105.62,9/21/2020 15:00:00,4526.74,4/1/2020 16:00:00,128.81,4/1/2020 16:00:00,84.36
4/2/2020 16:00:00,61.23,4/2/2020 16:00:00,155.26,4/2/2020 16:00:00,1918.83,4/2/2020 16:00:00,158.19,4/2/2020 16:00:00,90.89,4/2/2020 16:00:00,1117.03,4/2/2020 16:00:00,1120.84,9/22/2020 15:00:00,4623,4/2/2020 16:00:00,133.15,4/2/2020 16:00:00,87.51
4/3/2020 16:00:00,60.35,4/3/2020 16:00:00,153.83,4/3/2020 16:00:00,1906.59,4/3/2020 16:00:00,154.18,4/3/2020 16:00:00,96,4/3/2020 16:00:00,1092.7,4/3/2020 16:00:00,1097.88,9/23/2020 15:00:00,4625,4/3/2020 16:00:00,134.17,4/3/2020 16:00:00,84.05
4/6/2020 16:00:00,65.62,4/6/2020 16:00:00,165.27,4/6/2020 16:00:00,1997.59,4/6/2020 16:00:00,165.55,4/6/2020 16:00:00,103.25,4/6/2020 16:00:00,1183.19,4/6/2020 16:00:00,1186.92,9/24/2020 15:00:00,4590.48,4/6/2020 16:00:00,139.76,4/6/2020 16:00:00,89.46
4/7/2020 16:00:00,64.86,4/7/2020 16:00:00,163.49,4/7/2020 16:00:00,2011.6,4/7/2020 16:00:00,168.83,4/7/2020 16:00:00,109.09,4/7/2020 16:00:00,1182.56,4/7/2020 16:00:00,1186.51,9/25/2020 15:00:00,4700.05,4/7/2020 16:00:00,137.48,4/7/2020 16:00:00,90.64
4/8/2020 16:00:00,66.52,4/8/2020 16:00:00,165.13,4/8/2020 16:00:00,2043,4/8/2020 16:00:00,174.28,4/8/2020 16:00:00,109.77,4/8/2020 16:00:00,1207,4/8/2020 16:00:00,1210.28,9/28/2020 15:00:00,4793.85,4/8/2020 16:00:00,143.26,4/8/2020 16:00:00,94.3
4/9/2020 16:00:00,67,4/9/2020 16:00:00,165.14,4/9/2020 16:00:00,2042.76,4/9/2020 16:00:00,175.19,4/9/2020 16:00:00,114.6,4/9/2020 16:00:00,1206.57,4/9/2020 16:00:00,1211.45,9/29/2020 15:00:00,4723.01,4/9/2020 16:00:00,141.23,4/9/2020 16:00:00,102.76
4/13/2020 16:00:00,68.31,4/13/2020 16:00:00,165.51,4/13/2020 16:00:00,2168.87,4/13/2020 16:00:00,174.79,4/13/2020 16:00:00,130.19,4/13/2020 16:00:00,1210.41,4/13/2020 16:00:00,1217.56,9/30/2020 15:00:00,4900,4/13/2020 16:00:00,139.77,4/13/2020 16:00:00,98.19
4/14/2020 16:00:00,71.76,4/14/2020 16:00:00,173.7,4/14/2020 16:00:00,2283.32,4/14/2020 16:00:00,178.17,4/14/2020 16:00:00,141.98,4/14/2020 16:00:00,1265.23,4/14/2020 16:00:00,1269.23,10/1/2020 15:00:00,4924.5,4/14/2020 16:00:00,146.03,4/14/2020 16:00:00,95.5
4/15/2020 16:00:00,71.11,4/15/2020 16:00:00,171.88,4/15/2020 16:00:00,2307.68,4/15/2020 16:00:00,176.97,4/15/2020 16:00:00,145.97,4/15/2020 16:00:00,1257.3,4/15/2020 16:00:00,1262.47,10/2/2020 15:00:00,4555.01,4/15/2020 16:00:00,147.66,4/15/2020 16:00:00,90.79
4/16/2020 16:00:00,71.67,4/16/2020 16:00:00,177.04,4/16/2020 16:00:00,2408.19,4/16/2020 16:00:00,176.25,4/16/2020 16:00:00,149.04,4/16/2020 16:00:00,1257.43,4/16/2020 16:00:00,1263.47,10/5/2020 15:00:00,4525.35,4/16/2020 16:00:00,149.67,4/16/2020 16:00:00,87.33
4/17/2020 16:00:00,70.7,4/17/2020 16:00:00,178.6,4/17/2020 16:00:00,2375,4/17/2020 16:00:00,179.24,4/17/2020 16:00:00,150.78,4/17/2020 16:00:00,1279,4/17/2020 16:00:00,1283.25,10/6/2020 15:00:00,4580,4/17/2020 16:00:00,152.02,4/17/2020 16:00:00,95.18
4/20/2020 16:00:00,69.23,4/20/2020 16:00:00,175.06,4/20/2020 16:00:00,2393.61,4/20/2020 16:00:00,178.24,4/20/2020 16:00:00,149.27,4/20/2020 16:00:00,1261.15,4/20/2020 16:00:00,1266.61,10/7/2020 15:00:00,4560.01,4/20/2020 16:00:00,151.67,4/20/2020 16:00:00,91.71
4/21/2020 16:00:00,67.09,4/21/2020 16:00:00,167.82,4/21/2020 16:00:00,2328.12,4/21/2020 16:00:00,170.8,4/21/2020 16:00:00,137.34,4/21/2020 16:00:00,1212.16,4/21/2020 16:00:00,1216.34,10/8/2020 15:00:00,4608,4/21/2020 16:00:00,149.68,4/21/2020 16:00:00,89.05
4/22/2020 16:00:00,69.03,4/22/2020 16:00:00,173.52,4/22/2020 16:00:00,2363.49,4/22/2020 16:00:00,182.28,4/22/2020 16:00:00,146.42,4/22/2020 16:00:00,1258.41,4/22/2020 16:00:00,1263.21,10/9/2020 15:00:00,4556,4/22/2020 16:00:00,152.99,4/22/2020 16:00:00,89.34
4/23/2020 16:00:00,68.76,4/23/2020 16:00:00,171.42,4/23/2020 16:00:00,2399.45,4/23/2020 16:00:00,185.13,4/23/2020 16:00:00,141.13,4/23/2020 16:00:00,1271.17,4/23/2020 16:00:00,1276.31,10/12/2020 15:00:00,4587,4/23/2020 16:00:00,155.51,4/23/2020 16:00:00,89.39
4/24/2020 16:00:00,70.74,4/24/2020 16:00:00,174.55,4/24/2020 16:00:00,2410.22,4/24/2020 16:00:00,190.07,4/24/2020 16:00:00,145.03,4/24/2020 16:00:00,1276.6,4/24/2020 16:00:00,1279.31,10/13/2020 15:00:00,4610,4/24/2020 16:00:00,154.86,4/24/2020 16:00:00,90.71
4/27/2020 16:00:00,70.79,4/27/2020 16:00:00,174.05,4/27/2020 16:00:00,2376,4/27/2020 16:00:00,187.5,4/27/2020 16:00:00,159.75,4/27/2020 16:00:00,1270.86,4/27/2020 16:00:00,1275.88,10/14/2020 15:00:00,4508.23,4/27/2020 16:00:00,154.29,4/27/2020 16:00:00,94.62
4/28/2020 16:00:00,69.65,4/28/2020 16:00:00,169.81,4/28/2020 16:00:00,2314.08,4/28/2020 16:00:00,182.91,4/28/2020 16:00:00,153.82,4/28/2020 16:00:00,1232.59,4/28/2020 16:00:00,1233.67,10/15/2020 15:00:00,4514,4/28/2020 16:00:00,151.39,4/28/2020 16:00:00,95.29
4/29/2020 16:00:00,71.93,4/29/2020 16:00:00,177.43,4/29/2020 16:00:00,2372.71,4/29/2020 16:00:00,194.19,4/29/2020 16:00:00,160.1,4/29/2020 16:00:00,1342.18,4/29/2020 16:00:00,1341.48,10/16/2020 15:00:00,4518.23,4/29/2020 16:00:00,150.24,4/29/2020 16:00:00,97.86
4/30/2020 16:00:00,73.45,4/30/2020 16:00:00,179.21,4/30/2020 16:00:00,2474,4/30/2020 16:00:00,204.71,4/30/2020 16:00:00,156.38,4/30/2020 16:00:00,1346.7,4/30/2020 16:00:00,1348.66,10/19/2020 15:00:00,4518.23,4/30/2020 16:00:00,150.04,4/30/2020 16:00:00,95.76
5/1/2020 16:00:00,72.27,5/1/2020 16:00:00,174.57,5/1/2020 16:00:00,2286.04,5/1/2020 16:00:00,202.27,5/1/2020 16:00:00,140.26,5/1/2020 16:00:00,1317.32,5/1/2020 16:00:00,1320.61,10/20/2020 15:00:00,4418.99,5/1/2020 16:00:00,148.29,5/1/2020 16:00:00,93.25
5/4/2020 16:00:00,73.29,5/4/2020 16:00:00,178.84,5/4/2020 16:00:00,2315.99,5/4/2020 16:00:00,205.26,5/4/2020 16:00:00,152.24,5/4/2020 16:00:00,1322.9,5/4/2020 16:00:00,1326.8,10/21/2020 15:00:00,4394.79,5/4/2020 16:00:00,148.27,5/4/2020 16:00:00,92.14
5/5/2020 16:00:00,74.39,5/5/2020 16:00:00,180.76,5/5/2020 16:00:00,2317.8,5/5/2020 16:00:00,207.07,5/5/2020 16:00:00,153.64,5/5/2020 16:00:00,1349.02,5/5/2020 16:00:00,1351.11,10/22/2020 15:00:00,4445.05,5/5/2020 16:00:00,149.5,5/5/2020 16:00:00,92
5/6/2020 16:00:00,75.16,5/6/2020 16:00:00,182.54,5/6/2020 16:00:00,2351.26,5/6/2020 16:00:00,208.47,5/6/2020 16:00:00,156.52,5/6/2020 16:00:00,1345.43,5/6/2020 16:00:00,1347.3,10/23/2020 15:00:00,4437.59,5/6/2020 16:00:00,148.08,5/6/2020 16:00:00,90.27
5/7/2020 16:00:00,75.94,5/7/2020 16:00:00,183.6,5/7/2020 16:00:00,2367.61,5/7/2020 16:00:00,211.26,5/7/2020 16:00:00,156.01,5/7/2020 16:00:00,1369.28,5/7/2020 16:00:00,1372.56,10/26/2020 14:00:00,4358.5,5/7/2020 16:00:00,147.59,5/7/2020 16:00:00,91.21
5/8/2020 16:00:00,77.53,5/8/2020 16:00:00,184.68,5/8/2020 16:00:00,2379.61,5/8/2020 16:00:00,212.35,5/8/2020 16:00:00,163.88,5/8/2020 16:00:00,1384.34,5/8/2020 16:00:00,1388.37,10/27/2020 14:00:00,4321.53,5/8/2020 16:00:00,148.7,5/8/2020 16:00:00,92.7
5/11/2020 16:00:00,78.75,5/11/2020 16:00:00,186.74,5/11/2020 16:00:00,2409,5/11/2020 16:00:00,213.18,5/11/2020 16:00:00,162.26,5/11/2020 16:00:00,1403.59,5/11/2020 16:00:00,1403.26,10/28/2020 14:00:00,4277,5/11/2020 16:00:00,149.11,5/11/2020 16:00:00,89.97
5/12/2020 16:00:00,77.85,5/12/2020 16:00:00,182.51,5/12/2020 16:00:00,2356.95,5/12/2020 16:00:00,210.1,5/12/2020 16:00:00,161.88,5/12/2020 16:00:00,1375.18,5/12/2020 16:00:00,1375.74,10/29/2020 14:00:00,4317.2,5/12/2020 16:00:00,147.14,5/12/2020 16:00:00,87.03
5/13/2020 16:00:00,76.91,5/13/2020 16:00:00,179.75,5/13/2020 16:00:00,2367.92,5/13/2020 16:00:00,205.1,5/13/2020 16:00:00,158.19,5/13/2020 16:00:00,1348.33,5/13/2020 16:00:00,1349.33,10/30/2020 14:00:00,4279,5/13/2020 16:00:00,147.13,5/13/2020 16:00:00,84.03
5/14/2020 16:00:00,77.39,5/14/2020 16:00:00,180.53,5/14/2020 16:00:00,2388.85,5/14/2020 16:00:00,206.81,5/14/2020 16:00:00,160.67,5/14/2020 16:00:00,1356.86,5/14/2020 16:00:00,1356.13,11/3/2020 15:00:00,4360.01,5/14/2020 16:00:00,147.64,5/14/2020 16:00:00,87.52
5/15/2020 16:00:00,76.93,5/15/2020 16:00:00,183.16,5/15/2020 16:00:00,2409.78,5/15/2020 16:00:00,210.88,5/15/2020 16:00:00,159.83,5/15/2020 16:00:00,1373.06,5/15/2020 16:00:00,1373.19,11/4/2020 15:00:00,4380,5/15/2020 16:00:00,150.44,5/15/2020 16:00:00,85.9
5/18/2020 16:00:00,78.74,5/18/2020 16:00:00,184.91,5/18/2020 16:00:00,2426.26,5/18/2020 16:00:00,213.19,5/18/2020 16:00:00,162.73,5/18/2020 16:00:00,1385.18,5/18/2020 16:00:00,1383.94,11/5/2020 15:00:00,4300,5/18/2020 16:00:00,150.52,5/18/2020 16:00:00,90.45
5/19/2020 16:00:00,78.29,5/19/2020 16:00:00,183.63,5/19/2020 16:00:00,2449.33,5/19/2020 16:00:00,216.88,5/19/2020 16:00:00,161.6,5/19/2020 16:00:00,1374.4,5/19/2020 16:00:00,1373.49,11/6/2020 15:00:00,4300,5/19/2020 16:00:00,149.02,5/19/2020 16:00:00,88.67
5/20/2020 16:00:00,79.81,5/20/2020 16:00:00,185.66,5/20/2020 16:00:00,2497.94,5/20/2020 16:00:00,229.97,5/20/2020 16:00:00,163.11,5/20/2020 16:00:00,1409.16,5/20/2020 16:00:00,1406.72,11/9/2020 15:00:00,4535.62,5/20/2020 16:00:00,147.68,5/20/2020 16:00:00,91.33
5/21/2020 16:00:00,79.21,5/21/2020 16:00:00,183.43,5/21/2020 16:00:00,2446.74,5/21/2020 16:00:00,231.39,5/21/2020 16:00:00,165.52,5/21/2020 16:00:00,1406.75,5/21/2020 16:00:00,1402.8,11/10/2020 15:00:00,4630,5/21/2020 16:00:00,146.71,5/21/2020 16:00:00,90.17
5/22/2020 16:00:00,79.72,5/22/2020 16:00:00,183.51,5/22/2020 16:00:00,2436.88,5/22/2020 16:00:00,234.91,5/22/2020 16:00:00,163.38,5/22/2020 16:00:00,1413.24,5/22/2020 16:00:00,1410.42,11/11/2020 15:00:00,4654.5,5/22/2020 16:00:00,144.37,5/22/2020 16:00:00,89.47
5/26/2020 16:00:00,79.18,5/26/2020 16:00:00,181.57,5/26/2020 16:00:00,2421.86,5/26/2020 16:00:00,232.2,5/26/2020 16:00:00,163.77,5/26/2020 16:00:00,1421.37,5/26/2020 16:00:00,1417.02,11/12/2020 15:00:00,4622,5/26/2020 16:00:00,144.56,5/26/2020 16:00:00,95.82
5/27/2020 16:00:00,79.53,5/27/2020 16:00:00,181.81,5/27/2020 16:00:00,2410.39,5/27/2020 16:00:00,229.14,5/27/2020 16:00:00,164.05,5/27/2020 16:00:00,1420.28,5/27/2020 16:00:00,1417.84,11/13/2020 15:00:00,4635,5/27/2020 16:00:00,144.89,5/27/2020 16:00:00,101.37
5/28/2020 16:00:00,79.56,5/28/2020 16:00:00,181.4,5/28/2020 16:00:00,2401.1,5/28/2020 16:00:00,225.46,5/28/2020 16:00:00,161.16,5/28/2020 16:00:00,1418.24,5/28/2020 16:00:00,1416.73,11/17/2020 15:00:00,4755,5/28/2020 16:00:00,146.97,5/28/2020 16:00:00,99.86
5/29/2020 16:00:00,79.49,5/29/2020 16:00:00,183.25,5/29/2020 16:00:00,2442.37,5/29/2020 16:00:00,225.09,5/29/2020 16:00:00,167,5/29/2020 16:00:00,1433.52,5/29/2020 16:00:00,1428.92,11/18/2020 15:00:00,4698.23,5/29/2020 16:00:00,148.75,5/29/2020 16:00:00,97.31
6/1/2020 16:00:00,80.46,6/1/2020 16:00:00,182.83,6/1/2020 16:00:00,2471.04,6/1/2020 16:00:00,231.91,6/1/2020 16:00:00,179.62,6/1/2020 16:00:00,1434.87,6/1/2020 16:00:00,1431.82,11/19/2020 15:00:00,4615.9,6/1/2020 16:00:00,147.19,6/1/2020 16:00:00,98.6
6/2/2020 16:00:00,80.83,6/2/2020 16:00:00,184.91,6/2/2020 16:00:00,2472.41,6/2/2020 16:00:00,232.72,6/2/2020 16:00:00,176.31,6/2/2020 16:00:00,1442.31,6/2/2020 16:00:00,1439.22,11/20/2020 15:00:00,4547.66,6/2/2020 16:00:00,148.25,6/2/2020 16:00:00,98.93
6/3/2020 16:00:00,81.28,6/3/2020 16:00:00,185.36,6/3/2020 16:00:00,2478.4,6/3/2020 16:00:00,230.16,6/3/2020 16:00:00,176.59,6/3/2020 16:00:00,1439.25,6/3/2020 16:00:00,1436.38,11/23/2020 15:00:00,4601,6/3/2020 16:00:00,148.65,6/3/2020 16:00:00,104.27
6/4/2020 16:00:00,80.58,6/4/2020 16:00:00,182.92,6/4/2020 16:00:00,2460.6,6/4/2020 16:00:00,226.29,6/4/2020 16:00:00,172.88,6/4/2020 16:00:00,1414.3,6/4/2020 16:00:00,1412.18,11/24/2020 15:00:00,4670,6/4/2020 16:00:00,146.73,6/4/2020 16:00:00,106.44
6/5/2020 16:00:00,82.88,6/5/2020 16:00:00,187.2,6/5/2020 16:00:00,2483,6/5/2020 16:00:00,230.77,6/5/2020 16:00:00,177.13,6/5/2020 16:00:00,1440.02,6/5/2020 16:00:00,1438.39,11/25/2020 15:00:00,4607.01,6/5/2020 16:00:00,147.3,6/5/2020 16:00:00,111.23
6/8/2020 16:00:00,83.37,6/8/2020 16:00:00,188.36,6/8/2020 16:00:00,2524.06,6/8/2020 16:00:00,231.4,6/8/2020 16:00:00,189.98,6/8/2020 16:00:00,1448.04,6/8/2020 16:00:00,1446.61,11/26/2020 15:00:00,4650,6/8/2020 16:00:00,146.77,6/8/2020 16:00:00,113.45
6/9/2020 16:00:00,86,6/9/2020 16:00:00,189.8,6/9/2020 16:00:00,2600.86,6/9/2020 16:00:00,238.67,6/9/2020 16:00:00,188.13,6/9/2020 16:00:00,1452.08,6/9/2020 16:00:00,1456.16,11/27/2020 15:00:00,4653,6/9/2020 16:00:00,145.96,6/9/2020 16:00:00,110.54
